assists,bonus,bps,chance_of_playing_next_round,chance_of_playing_this_round,clean_sheets,code,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,creativity,dreamteam_count,element_type,ep_next,ep_this,event_points,first_name,form,goals_conceded,goals_scored,ict_index,i_d,in_dreamteam,influence,minutes,news,news_added,now_cost,own_goals,penalties_missed,penalties_saved,photo,points_per_game,red_cards,saves,second_name,selected_by_percent,special,squad_number,status,team,team_code,threat,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,web_name,yellow_cards
2,9,251,100,100,5,74208,0,0,-4,4,216.8,1,3,0.5,0.0,0,Paul,['form'],17,3,77.6,296,False,310.8,1345,,2021-02-06T23:00:23.600476Z,76,0,0,0,74208.jpg,3.4,0,0,Pogba,1.3,False,,a,13,1,252.0,65,371692,7916,445415,605,0.0,8.6,Pogba,3
0,0,0,0,0,0,76359,0,0,-2,2,0.0,0,2,0.0,0.0,0,Phil,['form'],0,0,0.0,297,False,0.0,0,Not included in Manchester United's 25-man Premier League squad,2020-09-18T09:30:16.753619Z,48,0,0,0,76359.jpg,0.0,0,0,Jones,0.0,False,,u,13,1,0.0,0,538,0,4761,1,0.0,0.0,Jones,0
2,8,558,100,100,12,95658,0,0,0,0,113.3,1,2,7.5,0.0,0,Harry,['form'],32,2,112.6,298,False,618.0,2610,,2020-11-19T12:00:17.061461Z,55,0,0,0,95658.jpg,3.9,0,0,Maguire,5.3,False,,a,13,1,394.0,113,586419,8093,513423,3100,1.3,20.5,Maguire,8
0,0,282,,,11,101582,0,0,-2,2,300.0,0,3,3.5,0.0,0,Frederico,['form'],18,0,76.9,299,False,330.4,1834,,,53,0,0,0,101582.jpg,2.2,0,0,Rodrigues de Paula Santos,0.2,False,,a,13,1,138.0,50,25635,213,29636,246,0.6,9.4,Fred,4
5,20,520,100,100,9,106760,0,0,2,-2,801.1,3,2,10.2,0.0,0,Luke,['form'],24,1,147.5,300,False,486.0,2023,,2021-01-10T23:30:24.238967Z,52,1,0,0,106760.jpg,4.3,0,0,Shaw,13.6,False,,a,13,1,185.0,108,1342261,71303,393281,3173,1.9,20.8,Shaw,6
12,32,736,,,12,141746,0,0,10,-10,1206.8,8,3,5.8,0.0,0,Bruno Miguel,['form'],27,16,327.2,302,True,1108.0,2465,,,115,0,1,0,141746.jpg,7.2,0,0,Borges Fernandes,56.6,False,,a,13,1,955.0,209,5649042,98415,2654219,6326,0.5,18.2,Fernandes,5
7,3,238,100,75,4,148225,0,0,-4,4,265.4,2,4,2.2,0.0,0,Anthony,['form'],23,4,126.8,303,False,297.6,1477,,2021-03-11T22:00:22.678142Z,86,0,0,0,148225.jpg,3.4,1,0,Martial,3.6,False,,a,13,1,709.0,75,1135627,1517,1720296,2739,0.2,8.7,Martial,0
0,0,0,0,0,0,156689,0,0,-2,2,0.0,0,3,0.0,0.0,0,Andreas,['form'],0,0,0.0,304,False,0.0,0,Joined Lazio on loan until the end of the season on 2/10. - Expected back 01 Jul,2020-10-07T10:30:13.243805Z,48,0,0,0,156689.jpg,0.0,0,0,Pereira,0.0,False,,u,13,1,0.0,0,967,0,5550,2,0.0,0.0,Pereira,0
0,1,109,,,3,172649,0,0,-3,3,0.0,0,1,7.2,0.0,0,Dean,['form'],3,0,11.9,305,False,118.8,495,,,52,0,0,0,172649.jpg,4.2,0,19,Henderson,1.5,False,,a,13,1,0.0,25,33593,1446,147284,849,1.3,4.8,Henderson,2
9,6,427,75,100,11,176297,0,0,0,0,538.2,3,3,3.2,0.0,0,Marcus,['form'],29,9,207.3,306,False,635.2,2375,Foot injury - 75% chance of playing,2021-03-26T23:30:24.165134Z,95,0,0,0,176297.jpg,4.8,0,0,Rashford,9.2,False,,d,13,1,899.0,140,2562704,51690,2296192,14117,0.4,14.7,Rashford,4
0,0,18,100,100,0,180804,0,0,-4,4,4.0,0,2,0.5,0.0,0,Axel,['form'],4,0,3.6,307,False,33.6,132,,2020-09-11T11:00:09.121147Z,41,1,0,0,180804.jpg,0.3,0,0,Tuanzebe,0.1,False,,a,13,1,0.0,2,20101,46,19108,89,0.0,0.5,Tuanzebe,2
1,3,417,100,100,9,184667,0,0,-2,2,81.8,0,2,5.2,0.0,0,Victor,['form'],21,1,53.9,308,False,404.2,1955,,2021-01-20T23:30:18.271394Z,48,0,0,0,184667.jpg,3.9,0,0,Lindelöf,1.3,False,,a,13,1,52.0,86,176953,2300,229703,815,1.0,17.9,Lindelöf,0
2,4,336,100,100,7,195851,0,0,-1,1,221.9,1,3,3.5,0.0,0,Scott,['form'],18,4,86.7,309,False,429.8,1607,,2021-02-18T22:00:25.398619Z,49,0,0,0,195851.jpg,3.1,0,0,McTominay,0.8,False,,a,13,1,216.0,78,209660,1779,185764,1457,0.6,15.9,McTominay,1
0,6,144,100,100,3,197365,0,0,-2,2,6.0,0,2,3.2,0.0,0,Eric,['form'],11,0,16.4,310,False,135.4,638,,2021-02-05T14:00:21.445965Z,48,0,0,0,197365.jpg,3.4,0,0,Bailly,0.3,False,,a,13,1,22.0,27,71821,84,79386,193,0.6,5.6,Bailly,2
0,1,118,100,100,3,200617,0,0,-3,3,97.4,0,3,2.5,0.0,0,Daniel,['form'],6,3,50.8,311,False,146.8,724,,2021-02-25T23:00:23.967806Z,62,0,0,0,200617.jpg,2.8,0,0,James,0.3,False,,a,13,1,265.0,34,18690,303,34151,330,0.3,5.5,James,3
0,0,17,0,0,0,201084,0,0,-2,2,30.5,0,2,0.0,0.0,0,Timothy,['form'],2,0,6.4,312,False,17.8,80,Transferred to Bayer Leverkusen,2021-01-19T08:36:38.549138Z,43,0,0,0,201084.jpg,0.0,0,0,Fosu-Mensah,0.1,False,,u,13,1,16.0,0,5074,0,10452,16,0.0,0.0,Fosu-Mensah,1
3,8,579,100,100,12,214590,0,0,2,-2,329.0,1,2,6.2,0.0,0,Aaron,['form'],27,2,105.0,313,False,594.6,2430,,2020-12-22T16:30:17.008855Z,57,0,0,0,214590.jpg,4.4,0,0,Wan-Bissaka,16.8,False,,a,13,1,128.0,120,1716240,18410,1336522,10697,1.0,21.1,Wan-Bissaka,2
0,0,0,0,0,0,216051,0,0,-2,2,0.0,0,2,0.0,0.0,0,José Diogo,['form'],0,0,0.0,314,False,0.0,0,Joined AC Milan on loan until the end of the season on 4/10. - Expected back 01 Jul,2020-10-04T17:30:13.934913Z,48,0,0,0,216051.jpg,0.0,0,0,Dalot Teixeira,0.0,False,,u,13,1,0.0,0,463,0,3635,5,0.0,0.0,Dalot,0
1,0,167,75,100,6,220688,0,0,-5,5,191.4,0,3,2.1,0.0,0,Mason,['form'],17,1,79.2,315,False,131.6,1287,Knock - 75% chance of playing,2021-03-23T15:30:21.588232Z,70,0,0,0,220688.jpg,2.2,0,0,Greenwood,1.9,False,,d,13,1,474.0,50,340681,773,731229,1606,0.3,7.1,Greenwood,1
0,0,0,0,0,0,222677,0,0,-1,1,0.0,0,3,0.0,0.0,0,Tahith,['form'],0,0,0.0,316,False,0.0,0,Joined Werder Bremen on loan until the end of the season on 16/8. - Expected back 01 Jul,2020-08-16T23:30:07.140253Z,44,0,0,0,222677.jpg,0.0,0,0,Chong,0.0,False,,u,13,1,0.0,0,799,0,1482,1,0.0,0.0,Chong,0
0,0,0,0,0,0,232928,0,0,-1,1,0.0,0,3,0.0,0.0,0,James,['form'],0,0,0.0,317,False,0.0,0,Joined Watford on loan until the end of the season on 18/9. - Expected back 01 Jul,2020-10-07T10:30:13.280708Z,44,0,0,0,232928.jpg,0.0,0,0,Garner,0.0,False,,u,13,1,0.0,0,2403,0,6964,7,0.0,0.0,Garner,0
0,0,6,100,100,0,232937,0,0,-3,3,0.3,0,2,0.8,0.0,0,Brandon,['form'],0,0,0.1,318,False,0.4,7,,2021-01-15T18:00:24.416400Z,42,0,0,0,232937.jpg,1.0,0,0,Williams,0.5,False,,a,13,1,0.0,2,25094,46,110587,120,0.1,0.5,Williams,0
0,0,0,0,0,0,244856,0,0,-1,1,0.0,0,2,0.0,0.0,0,Teden,['form'],0,0,0.0,319,False,0.0,0,Joined Derby County on loan until the end of the season,2021-02-01T16:30:27.525617Z,39,0,0,0,244856.jpg,0.0,0,0,Mengi,0.6,False,,u,13,1,0.0,0,72476,0,89218,342,0.0,0.0,Mengi,0
0,0,69,100,100,0,180184,0,0,-4,4,43.3,0,3,0.5,0.0,0,Donny,['form'],9,1,18.5,495,False,76.0,313,,2021-03-05T14:30:26.830916Z,66,0,0,0,180184.jpg,1.4,0,0,van de Beek,1.3,False,,a,13,1,65.0,18,166651,105,340086,209,0.0,2.7,van de Beek,1
2,3,118,100,100,1,152590,-1,1,-2,2,167.8,0,2,0.5,0.0,0,Alex Nicolao,['form'],8,0,31.9,568,False,122.0,509,,2020-11-29T17:00:23.962457Z,53,0,0,0,152590.jpg,3.1,0,0,Telles,0.5,False,,a,13,1,30.0,22,260282,81,247735,341,0.0,4.2,Telles,0
2,6,222,100,100,4,40720,0,0,-2,2,122.0,1,4,1.2,0.0,0,Edinson,['form'],9,6,76.1,569,False,273.4,919,,2021-03-07T19:00:19.949616Z,78,0,0,0,40720.jpg,3.3,0,0,Cavani,1.7,False,,a,13,1,375.0,60,1080842,2303,991341,3671,0.1,7.7,Cavani,1
0,0,0,0,0,0,488404,0,0,-3,3,0.0,0,3,0.0,0.0,0,Facundo,['form'],0,0,0.0,575,False,0.0,0,Joined Alaves on loan until the end of the season on 31/1,2021-01-08T18:00:22.743097Z,52,0,0,0,488404.jpg,0.0,0,0,Pellistri,0.0,False,,u,13,1,0.0,0,1125,0,1238,3,0.0,0.0,Pellistri,0
0,0,0,,,0,6744,0,0,0,0,0.0,0,1,0.5,0.0,0,Lee,['form'],0,0,0.0,604,False,0.0,0,,,40,0,0,0,6744.jpg,0.0,0,0,Grant,0.1,False,,a,13,1,0.0,0,8746,32,6052,76,0.0,0.0,Grant,0
0,0,0,,,0,493250,0,0,-1,1,0.0,0,3,0.5,0.0,0,Amad,['form'],0,0,0.0,640,False,0.0,0,,,54,0,0,0,493250.jpg,0.0,0,0,Diallo,0.0,False,,a,13,1,0.0,0,3551,68,2207,149,0.0,0.0,Diallo,0
0,0,3,,,0,472464,0,0,0,0,0.8,0,3,0.5,0.0,0,Shola,['form'],0,0,0.1,673,False,0.2,1,,,45,0,0,0,472464.jpg,1.0,0,0,Shoretire,0.0,False,,a,13,1,0.0,1,267,12,164,14,0.0,0.2,Shoretire,0
0,0,0,,,0,250370,0,0,0,0,0.0,0,1,0.5,0.0,0,Nathan,['form'],0,0,0.0,686,False,0.0,0,,,40,0,0,0,250370.jpg,0.0,0,0,Bishop,0.0,False,,a,13,1,0.0,0,60,28,11,6,0.0,0.0,Bishop,0
0,2,91,,,1,200089,0,0,-3,3,107.6,0,3,1.8,2.3,2,Joseph,['form'],14,1,40.1,20,False,146.6,823,,,47,0,0,0,200089.jpg,2.1,0,0,Willock,0.2,False,,a,14,4,148.0,29,20920,126,16191,1496,0.5,6.2,Willock,1
1,3,73,100,100,1,40142,0,0,-4,4,36.9,0,4,0.2,0.7,0,Andy,['form'],8,1,27.6,320,False,62.6,374,,2020-11-26T13:00:26.091436Z,51,0,0,0,40142.jpg,1.8,0,0,Carroll,0.3,False,,a,14,4,187.0,28,77812,303,97811,617,0.1,5.5,Carroll,1
1,1,275,100,100,4,50232,0,0,-2,2,387.7,0,3,1.8,2.3,2,Jonjo,['form'],32,1,94.8,321,False,333.0,1806,,2020-12-27T01:00:21.199473Z,53,0,0,0,50232.jpg,2.4,0,0,Shelvey,0.2,False,,a,14,4,228.0,50,18691,90,31059,1196,0.4,9.4,Shelvey,4
0,0,68,100,100,1,56983,0,0,-1,1,204.6,0,3,-0.5,0.0,0,Matt,['form'],8,0,32.5,322,False,76.6,544,,2020-09-27T16:00:17.085028Z,49,1,0,0,56983.jpg,1.4,0,0,Ritchie,0.0,False,,a,14,4,44.0,13,4537,7,10210,32,0.0,2.7,Ritchie,1
0,4,252,100,100,3,57145,0,0,-3,3,55.1,0,2,-0.5,0.0,0,Federico,['form'],26,0,40.0,323,False,332.2,1381,,2021-01-15T18:00:24.432985Z,47,1,0,0,57145.jpg,2.1,0,0,Fernández,0.5,False,,a,14,4,14.0,34,99646,54,173973,659,0.0,7.2,Fernández,2
0,2,246,100,100,3,58845,0,0,0,0,29.6,0,2,2.5,3.0,1,Ciaran,['form'],29,1,47.7,324,False,342.0,1564,,2021-02-05T11:30:29.692046Z,45,1,0,0,58845.jpg,2.2,0,0,Clark,0.2,False,,a,14,4,103.0,40,63704,76,55444,1208,0.7,8.9,Clark,3
0,6,450,100,100,4,59735,0,0,0,0,0.0,0,1,-0.5,0.0,0,Karl,['form'],43,0,68.3,325,False,682.4,2250,,2020-10-17T22:00:19.734313Z,50,0,0,1,59735.jpg,3.2,0,88,Darlow,1.5,False,,a,14,4,0.0,80,358012,133,316534,3148,0.0,16.0,Darlow,3
0,1,79,100,100,1,67089,0,0,-2,2,0.0,0,1,4.2,4.7,2,Martin,['form'],5,0,11.3,326,False,112.8,360,,2020-08-27T11:00:09.134616Z,48,0,0,0,67089.jpg,4.2,0,15,Dubravka,0.3,False,,a,14,4,0.0,17,23088,256,29597,1881,1.0,3.5,Dubravka,0
0,0,0,0,0,0,77359,0,0,-2,2,0.0,0,2,0.0,0.0,0,Florian,['form'],0,0,0.0,327,False,0.0,0,Joined Deportivo Alavés on loan until the end of the season on 11/9. - Expected back 01 Jul,2020-09-11T10:00:16.876723Z,43,0,0,0,77359.jpg,0.0,0,0,Lejeune,0.0,False,,u,14,4,0.0,0,382,0,2728,2,0.0,0.0,Lejeune,0
0,3,220,100,100,2,101148,0,0,-3,3,36.4,0,2,4.5,5.0,1,Jamaal,['form'],30,2,50.7,328,False,329.2,1535,,2021-01-30T15:00:24.748695Z,42,0,0,0,101148.jpg,2.4,0,0,Lascelles,1.8,False,,a,14,4,139.0,43,199404,3320,307078,9548,1.2,10.2,Lascelles,4
0,3,63,100,100,0,104547,0,0,-1,1,50.2,0,4,0.5,1.0,0,Dwight,['form'],6,1,22.2,329,False,56.4,292,,2020-08-27T12:30:12.628215Z,59,0,0,0,104547.jpg,1.8,0,0,Gayle,0.1,False,,a,14,4,120.0,20,10352,85,9828,557,0.2,3.4,Gayle,0
0,0,0,0,0,0,104953,0,0,-3,3,0.0,0,3,0.0,0.0,0,Christian,['form'],0,0,0.0,330,False,0.0,0,Not included in Newcastle United's 25-man Premier League squad,2020-10-20T13:30:19.072334Z,52,0,0,0,104953.jpg,0.0,0,0,Atsu,0.0,False,,u,14,4,0.0,0,927,0,6153,6,0.0,0.0,Atsu,0
0,0,64,100,100,1,106618,0,0,-1,1,45.4,0,2,2.2,2.7,0,Paul,['form'],6,0,11.7,331,False,72.0,444,,2021-01-24T00:00:20.325669Z,44,0,0,0,106618.jpg,2.2,0,0,Dummett,0.0,False,,a,14,4,0.0,13,2559,33,3060,246,0.6,3.0,Dummett,1
0,0,133,100,100,3,109528,0,0,-3,3,93.2,0,2,0.2,0.7,1,Javier,['form'],15,0,22.0,332,False,108.4,815,,2021-02-06T17:30:26.598289Z,42,0,0,0,109528.jpg,2.2,0,0,Manquillo,0.2,False,,a,14,4,18.0,27,22289,21,40432,71,0.2,6.4,Manquillo,1
1,0,135,100,100,3,111773,0,0,-3,3,57.0,0,2,3.2,3.7,0,Emil,['form'],19,0,24.4,333,False,147.0,866,,2021-02-27T23:00:25.614989Z,42,0,0,0,111773.jpg,2.4,0,0,Krafth,0.1,False,,a,14,4,41.0,26,8094,102,8790,840,0.9,6.2,Krafth,3
0,1,153,0,0,2,119471,0,0,-1,1,8.7,0,2,0.0,0.0,0,Fabian,['form'],21,0,32.4,334,False,216.4,1221,Knee injury - Expected back 11 Apr,2021-02-06T17:30:26.622956Z,49,0,0,0,119471.jpg,1.6,0,0,Schär,0.1,False,,i,14,4,99.0,25,18389,59,19175,71,0.0,5.1,Schär,4
0,0,68,0,0,1,151119,0,0,-2,2,41.8,0,2,0.0,0.0,0,DeAndre,['form'],6,0,12.0,335,False,58.6,435,Joined Galatasaray on a permanent deal on 1/2,2021-02-01T19:00:19.871370Z,43,0,0,0,151119.jpg,2.2,0,0,Yedlin,0.2,False,,u,14,4,20.0,13,35572,0,56061,92,0.0,3.0,Yedlin,0
0,0,211,0,100,4,153127,0,0,-4,4,117.7,0,3,0.0,2.0,1,Isaac,['form'],33,0,55.3,336,False,278.0,1942,Knee injury - Unknown return date,2021-03-20T22:30:25.305804Z,46,0,0,0,153127.jpg,1.7,0,0,Hayden,0.1,False,,i,14,4,155.0,40,6631,30,10745,241,0.4,8.7,Hayden,8
0,0,0,0,0,0,155513,0,0,-2,2,0.0,0,3,0.0,0.0,0,Rolando,['form'],0,0,0.0,337,False,0.0,0,Joined Huddersfield Town on a permanent deal on 7/1,2020-10-20T13:30:19.113162Z,48,0,0,0,155513.jpg,0.0,0,0,Aarons,0.0,False,,u,14,4,0.0,0,1553,0,6203,3,0.0,0.0,Aarons,0
3,2,164,25,0,4,170137,0,0,-4,4,210.7,0,3,-0.1,0.0,0,Allan,['form'],18,2,68.7,338,False,236.2,952,Groin Injury - 25% chance of playing,2021-02-27T23:00:25.645975Z,51,0,0,0,170137.jpg,3.2,0,0,Saint-Maximin,2.2,False,,d,14,4,239.0,52,334239,64,1627882,839,0.0,10.2,Saint-Maximin,0
1,7,284,100,75,3,179018,0,0,-4,4,355.1,1,3,0.2,0.5,2,Miguel,['form'],34,4,104.9,339,False,378.2,1654,,2021-02-27T23:00:25.662897Z,56,0,0,0,179018.jpg,3.0,0,0,Almirón,0.4,False,,a,14,4,314.0,75,62334,272,112819,337,0.1,13.4,Almirón,1
2,2,168,100,100,3,180974,0,0,-3,3,205.4,1,4,1.5,2.0,2,Joelinton Cássio,['form'],25,1,85.2,340,False,233.4,1533,,2021-02-21T22:00:20.173643Z,57,0,0,0,180974.jpg,2.1,0,0,Apolinário de Lira,0.4,False,,a,14,4,411.0,48,112840,254,116508,3068,0.4,8.4,Joelinton,3
0,0,0,0,0,0,196118,0,0,-2,2,0.0,0,4,0.0,0.0,0,Yoshinori,['form'],0,0,0.0,341,False,0.0,0,Joined Eibar on loan until the end of the season on 16/9. - Expected back 01 Jul,2020-09-16T09:00:10.507402Z,48,0,0,0,196118.jpg,0.0,0,0,Muto,0.1,False,,u,14,4,0.0,0,5738,0,27286,13,0.0,0.0,Muto,0
0,0,0,0,0,0,232977,0,0,-1,1,0.0,0,2,0.0,0.0,0,Kelland,['form'],0,0,0.0,342,False,0.0,0,Joined Plymouth Argyle on loan until the end of the season on 24/8. - Expected back 01 Jul,2020-08-24T18:30:13.507340Z,39,0,0,0,232977.jpg,0.0,0,0,Watts,0.2,False,,u,14,4,0.0,0,8201,0,20210,40,0.0,0.0,Watts,0
0,1,104,,,1,180135,0,0,-4,4,94.9,0,3,-0.2,0.3,1,Sean,['form'],16,0,25.3,480,False,84.0,838,,,46,0,0,0,180135.jpg,1.7,0,0,Longstaff,0.1,False,,a,14,4,76.0,22,8235,18,13847,39,0.1,4.8,Sean Longstaff,2
1,3,167,100,100,3,83314,0,0,-5,5,99.0,1,3,0.2,0.7,1,Jeff,['form'],24,2,39.4,485,False,202.4,1405,,2021-02-06T17:30:27.028731Z,45,0,0,0,83314.jpg,2.6,1,0,Hendrick,1.3,False,,a,14,4,95.0,49,540882,107,571165,819,0.2,10.9,Hendrick,1
0,0,47,100,100,1,223175,0,0,-2,2,35.6,0,3,-0.5,0.0,0,Matthew,['form'],8,0,7.0,487,False,32.6,376,,2020-09-11T17:30:09.532421Z,48,0,0,0,223175.jpg,2.0,0,0,Longstaff,0.0,False,,a,14,4,2.0,10,1557,5,3836,24,0.0,2.1,Matty Longstaff,0
0,0,0,,,0,81441,0,0,-2,2,0.0,0,1,-0.5,0.0,0,Mark,['form'],0,0,0.0,488,False,0.0,0,,,43,0,0,0,81441.jpg,0.0,0,0,Gillespie,0.1,False,,a,14,4,0.0,0,2797,14,6240,32,0.0,0.0,Gillespie,0
2,5,136,,,1,114243,0,0,-1,1,152.0,1,3,2.2,2.7,1,Jacob,['form'],19,1,46.0,497,False,178.0,815,,,49,0,0,0,114243.jpg,2.4,0,0,Murphy,0.1,False,,a,14,4,131.0,40,11096,32,10739,595,0.6,8.2,Murphy,2
6,19,356,75,25,5,75115,0,0,0,0,217.1,3,4,-0.4,0.0,0,Callum,['form'],31,10,134.7,506,False,479.2,1812,Lack of match fitness - 75% chance of playing,2021-02-06T18:00:26.839943Z,65,0,0,0,75115.jpg,5.5,0,0,Wilson,5.4,False,,d,14,4,653.0,116,4005620,653,4391082,6998,0.0,17.8,Wilson,2
4,0,154,100,100,4,90105,0,0,-4,4,395.0,0,3,2.2,2.7,2,Ryan,['form'],18,0,70.1,507,False,142.8,922,,2021-02-01T16:00:26.781371Z,56,0,0,0,90105.jpg,2.2,1,0,Fraser,0.2,False,,a,14,4,165.0,39,25164,100,81852,1478,0.5,7.0,Fraser,0
1,3,258,100,100,3,194799,0,0,-3,3,224.5,1,2,-0.5,0.0,0,Jamal,['form'],37,0,54.1,513,False,271.6,1827,,2021-02-05T11:30:29.989556Z,42,0,0,0,194799.jpg,1.9,0,0,Lewis,1.4,False,,a,14,4,47.0,43,436564,167,477637,3358,0.0,10.2,Lewis,4
0,0,3,,,0,215379,0,0,0,0,0.3,0,3,-0.5,0.0,0,Elliot,['form'],0,0,0.2,602,False,0.0,3,,,45,0,0,0,215379.jpg,1.0,0,0,Anderson,0.0,False,,a,14,4,2.0,1,3580,24,3146,49,0.0,0.2,Anderson,0
0,0,0,,,0,432927,0,0,-1,1,0.0,0,1,-0.5,0.0,0,Daniel,['form'],0,0,0.0,606,False,0.0,0,,,39,0,0,0,432927.jpg,0.0,0,0,Langley,0.1,False,,a,14,4,0.0,0,11962,620,7497,193,0.0,0.0,Langley,0
0,0,62,100,100,1,195473,-1,1,-2,2,112.8,0,4,0.5,0.0,0,Rhian,['form'],12,0,33.4,262,False,45.0,853,,2020-11-16T15:00:22.173271Z,43,0,0,0,195473.jpg,1.3,0,0,Brewster,5.6,False,,a,15,49,179.0,26,1417373,5152,1409090,12092,0.2,6.0,Brewster,0
0,6,101,25,100,0,18867,0,0,-5,5,68.1,1,4,0.1,0.0,0,Billy,['form'],15,3,34.9,343,False,121.2,725,Thigh injury - 25% chance of playing,2021-03-21T22:00:28.915430Z,55,0,0,0,18867.jpg,2.4,0,0,Sharp,0.2,False,,d,15,49,162.0,39,24813,85,36746,534,0.2,7.1,Sharp,1
1,6,239,100,75,6,27436,0,0,-3,3,226.8,1,4,1.5,0.0,0,David,['form'],26,6,116.6,344,False,336.4,1616,,2021-03-15T10:00:25.810844Z,52,0,0,0,27436.jpg,2.7,0,0,McGoldrick,1.4,False,,a,15,49,602.0,70,424038,2650,402047,4943,0.4,13.5,McGoldrick,5
1,2,307,75,100,0,40386,0,0,-4,4,166.5,0,2,-0.4,0.0,0,Chris,['form'],44,0,74.1,345,False,433.2,2126,Knock - 75% chance of playing,2021-03-21T22:00:28.940548Z,46,0,0,0,40386.jpg,1.5,0,0,Basham,0.5,False,,d,15,49,141.0,38,40081,33,148908,235,0.0,8.3,Basham,3
3,1,247,100,100,2,47247,0,0,-4,4,380.1,0,3,1.5,0.0,0,John,['form'],34,0,77.4,346,False,256.6,1763,,2021-02-16T01:00:24.215428Z,56,0,0,0,47247.jpg,2.3,0,0,Fleck,0.1,False,,a,15,49,136.0,50,14584,352,44513,106,0.4,8.9,Fleck,3
0,0,239,75,100,1,63426,0,0,-5,5,180.9,0,2,1.3,0.0,0,Enda,['form'],41,0,61.5,347,False,296.6,1890,Knock - 75% chance of playing,2021-03-29T22:00:25.768298Z,50,0,0,0,63426.jpg,1.4,0,0,Stevens,0.9,False,,d,15,49,137.0,29,21724,121,312471,173,0.5,5.8,Stevens,3
0,0,0,0,0,0,74854,0,0,-2,2,0.0,0,1,0.0,0.0,0,Simon,['form'],0,0,0.0,348,False,0.0,0,Not included in Sheffield United's 25-man Premier League squad,2020-10-20T22:30:19.092875Z,43,0,0,0,74854.jpg,0.0,0,0,Moore,0.1,False,,u,15,49,0.0,0,1771,0,13421,11,0.0,0.0,Moore,0
0,0,224,,,2,79934,0,0,-5,5,317.0,0,3,1.5,0.0,0,Oliver,['form'],30,0,60.9,349,False,263.6,1430,,,45,0,0,0,79934.jpg,1.5,0,0,Norwood,0.1,False,,a,15,49,27.0,35,12028,74,44246,72,0.4,7.8,Norwood,4
0,0,0,,,0,82143,0,0,-2,2,0.0,0,1,-0.5,0.0,0,Wes,['form'],0,0,0.0,350,False,0.0,0,,,43,0,0,0,82143.jpg,0.0,0,0,Foderingham,0.1,False,,a,15,49,0.0,0,3618,138,9286,48,0.0,0.0,Foderingham,0
2,2,246,100,100,1,82691,0,0,-6,6,224.3,0,2,3.5,0.0,0,George,['form'],40,0,67.6,351,False,261.0,2113,,2021-02-05T14:30:31.289343Z,49,0,0,0,82691.jpg,1.8,0,0,Baldock,0.8,False,,a,15,49,190.0,43,52621,497,315894,272,0.8,8.8,Baldock,4
1,0,70,0,0,0,83427,0,0,-3,3,11.6,0,2,0.0,0.0,0,Jack,['form'],10,0,13.4,352,False,87.8,605,Knock - Unknown return date,2021-01-04T11:00:18.039814Z,42,0,0,0,83427.jpg,1.6,0,0,Robinson,0.1,False,,i,15,49,35.0,13,10489,46,19802,42,0.0,3.1,Jack Robinson,2
1,3,263,25,0,1,108416,0,0,-3,3,34.2,0,2,-0.1,0.0,0,John,['form'],37,0,47.2,353,False,375.6,1895,Lack of match fitness - 25% chance of playing,2021-02-16T01:00:24.261190Z,47,0,0,0,108416.jpg,1.5,1,0,Egan,1.6,False,,d,15,49,63.0,32,40137,28,953649,520,0.0,6.8,Egan,6
0,0,19,0,0,0,146610,0,0,-3,3,2.5,0,2,0.0,0.0,0,Jack,['form'],3,0,4.3,354,False,40.2,180,Knee injury - Unknown return date,2020-09-27T12:30:11.602150Z,47,0,0,0,146610.jpg,1.5,0,0,O'Connell,0.1,False,,i,15,49,0.0,3,4701,49,46743,17,0.0,0.6,O'Connell,0
2,2,220,100,100,3,153723,0,0,-6,6,339.8,0,3,1.5,0.0,0,John,['form'],35,0,77.9,355,False,237.0,1828,,2020-12-20T15:00:18.097245Z,49,0,1,0,153723.jpg,1.8,1,0,Lundstram,1.3,False,,a,15,49,202.0,43,46680,255,747183,290,0.4,8.8,Lundstram,7
0,0,137,100,100,1,167878,0,0,-3,3,212.5,0,3,-0.2,0.0,0,Ben,['form'],17,0,43.2,356,False,151.6,906,,2021-01-18T00:00:24.492942Z,47,0,0,0,167878.jpg,1.5,0,0,Osborn,0.0,False,,a,15,49,66.0,23,1743,17,3592,6,0.1,4.9,Osborn,1
1,2,83,100,100,0,169432,0,0,-4,4,205.1,0,4,-0.2,0.0,0,Oliver,['form'],24,1,78.7,357,False,173.8,1222,,2020-12-27T18:30:27.946657Z,56,0,0,0,169432.jpg,1.8,0,0,McBurnie,0.2,False,,a,15,49,412.0,38,20096,128,58978,112,0.1,6.8,McBurnie,2
0,0,9,100,100,0,178304,0,0,-2,2,34.7,0,4,0.2,0.0,0,Lys,['form'],9,0,9.3,359,False,14.2,258,,2021-02-24T11:00:25.754191Z,58,0,0,0,178304.jpg,1.2,0,0,Mousset,0.1,False,,a,15,49,47.0,10,5681,54,31785,50,0.1,1.7,Mousset,0
1,1,148,25,0,0,207189,0,0,-1,1,168.9,0,3,-0.1,0.0,0,Sander,['form'],19,1,47.0,360,False,175.8,1015,Lack of match fitness - 25% chance of playing,2020-12-17T23:30:24.386199Z,49,0,0,0,207189.jpg,2.2,0,0,Berge,0.1,False,,d,15,49,126.0,29,23948,23,31791,31,0.0,5.9,Berge,4
